%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,16,0x0408000000004000,1660847041.134186000,1660847089.372929000,48.238743000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",56262,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_57,-_-,443,https,57,58,32905,6579,0,1460,577.2807,516.7502,-0.004197,32.73035,0.8462936,4.308054,1.181623,682.1281,-0.008695652,0.6667511,0x0011,0,1,64,64,0,0x00,0xc044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1239476568,55,32905,0,55,6548,0,4380,65535,32112.15,0,65535,1,0,0,0,0x011d,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.05914399,0.01054756,0.01713162,0,0,0x53,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,22,36,18,1.636364,272,59901
B,16,0x0400000000004001,1660847041.128930000,1660847089.372929000,48.243999000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",56262,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_58,-_-,443,https,58,57,6579,32905,0,827,113.431,272.3787,0,32.728,0.8317932,4.275341,1.202222,136.3693,0.008695652,-0.6667511,0x0011,1,104,64,255,1,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,375493027,57,6579,0,58,31445,0,827,8760,6132,0,8760,1,0,0,0,0x053d,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,32.73039,1.416653,5.813815,1.427201,5.813839,0x13,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,21,35,35,1.666667,90,15604
A,2,0x0400000000004000,1660846546.784942000,1660846546.844942000,0.060000000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",34010,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,1708,810,0,1460,427,461.1415,0,0.06,0.015,0.0225,66.66667,28466.67,0,0.3566323,0x0011,1,1,64,64,0,0x00,0x4040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,203181924,4,1708,0,4,810,0,49,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.06,0.015,0.0225,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,24,40,20,1.666667,311,65093
B,2,0x0400000000004001,1660846546.784942000,1660846546.844942000,0.060000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",34010,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,4,810,1708,0,810,202.5,303.75,0,0.06,0.015,0.0225,66.66667,13500,0,-0.3566323,0x0011,1,1,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,311364033,4,0,0,4,248,0,810,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.015,0.0225,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,23,39,39,1.695652,96,17439
A,1,0x0400000000004000,1660846532.336942000,1660846587.016941000,54.679999000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",40584,31.13.80.34,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_34,-_-,443,https,34,34,2090,5560,0,276,61.47059,91.41325,0,15.56164,1.608235,2.795962,0.6217995,38.22239,0,-0.4535948,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1626914407,34,2090,0,34,5209,0,276,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.001816,0.084,0.02524788,0.02171156,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,38,19,2.375,336,73241
B,1,0x0400000000004001,1660846532.336942000,1660846587.016941000,54.679999000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.34,ca,"Facebook",443,10.0.2.16,04,"Private network",40584,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_34,-_-,443,https,34,34,5560,2090,0,721,163.5294,243.5781,0,15.556,1.608235,2.794281,0.6217995,101.6825,0,0.4535948,0x0011,1,5,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,311236197,34,4839,0,34,2090,0,721,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,15.56164,1.586175,2.806579,1.611423,2.806664,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,37,37,2.466667,227,34096
A,4,0x0408000000004000,1660846614.553886000,1660846614.612940000,0.059054000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",39354,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,1705,827,0,1460,426.25,461.1996,-0.001006,0.06,0.0147635,0.02262089,67.73462,28871.88,0,0.3467615,0x0011,1,1,64,64,0,0x00,0x8040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1512178828,4,1705,0,4,827,0,49,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.06,0.01525149,0.0223763,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,22,36,18,1.636364,356,74373
B,4,0x0400000000004001,1660846614.552940000,1660846614.612940000,0.060000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",39354,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,4,827,1705,0,827,206.75,310.125,0,0.06,0.015,0.0225,66.66667,13783.33,0,-0.3467615,0x0011,1,1,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,320132050,4,0,0,4,245,0,827,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.01525149,0.0223763,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,21,35,35,1.666667,111,19886
A,3,0x0400000000004000,1660846599.980941000,1660846655.040939000,55.059998000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",46030,31.13.80.34,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_31,-_-,443,https,31,31,1881,5170,0,275,60.67742,91.57914,0,25.67342,1.776129,3.784753,0.5630222,34.16273,0,-0.4664586,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,660800403,31,1881,0,31,4819,0,275,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.001266,0.06,0.02430061,0.02088249,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,38,19,2.375,377,76834
B,3,0x0400000000004001,1660846599.980941000,1660846655.040939000,55.059998000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.34,ca,"Facebook",443,10.0.2.16,04,"Private network",46030,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_31,-_-,443,https,31,31,5170,1881,0,721,166.7742,248.7388,0,25.668,1.776129,3.783413,0.5630222,93.89757,0,0.4664586,0x0011,1,5,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,320196198,31,4449,0,31,1881,0,721,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,25.67342,1.755099,3.793758,1.779399,3.793815,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,37,37,2.466667,262,40612
A,5,0x0408000000004000,1660846682.608939000,1660846682.668939000,0.060000000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",48010,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,1708,810,0,1460,427,461.1415,-0.004326,0.06,0.015,0.02262959,66.66667,28466.67,0,0.3566323,0x0011,1,1,64,64,0,0x00,0x8040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1056150427,4,1708,0,4,810,0,49,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.06,0.01716301,0.02146698,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,24,38,19,1.583333,398,77965
B,5,0x0400000000004001,1660846682.608939000,1660846682.668939000,0.060000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",48010,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,4,810,1708,0,810,202.5,303.75,0,0.06,0.015,0.0225,66.66667,13500,0,-0.3566323,0x0011,1,1,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,329156051,4,0,0,4,248,0,810,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.01716301,0.02146698,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,23,37,37,1.608696,120,21571
A,24,0x0400000000004000,1660847292.536924000,1660847292.564924000,0.028000000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",48726,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,4,0,31,0,0,0,0,0,0.028,0.009333334,0.009714441,107.1429,0,-0.1428571,-1,0x0011,0,0,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,155850067,1,0,0,1,0,0,0,65535,32112.15,0,65535,1,0,0,0,0x0115,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.028,0.007,0.009111959,0,0,0xd7,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,22,36,18,1.636364,398,77965
B,24,0x0400000000004001,1660847292.536924000,1660847292.564924000,0.028000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",48726,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,3,31,0,0,31,7.75,10.08824,0,0.028,0.007,0.009111959,142.8571,1107.143,0.1428571,1,0x0011,3,4,64,255,1,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,401860261,3,31,0,4,0,0,31,8760,6132,0,8760,1,0,0,0,0x053d,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.007,0.009111959,0x17,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,21,35,35,1.666667,120,21571
A,6,0x0400000000004000,1660846693.756938000,1660846707.444938000,13.688000000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45254,31.13.80.34,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_16,-_-,443,https,16,16,1012,2314,0,274,63.25,85.9321,0,4.88,0.8555,1.289073,1.168907,73.93337,0,-0.3914612,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,336063156,16,961,0,16,2314,0,274,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.104,0.0275,0.02791236,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,40,20,2.5,407,81264
B,6,0x0400000000004001,1660846693.760938000,1660846707.444938000,13.684000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.34,ca,"Facebook",443,10.0.2.16,04,"Private network",45254,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_16,-_-,443,https,16,16,2314,1012,0,720,144.625,226.266,0,4.88,0.8552501,1.288699,1.169249,169.1026,0,0.3914612,0x0011,1,1,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,329092548,16,2314,0,16,961,0,720,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,4.88,0.8283527,1.304033,0.8558527,1.304332,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,39,39,2.6,283,43888
A,7,0x0400000000004000,1660846752.902068000,1660846753.000937000,0.098869000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",39218,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,1382,1033,0,1382,691,488.6108,0,0.09886899,0.04943449,0.03495547,20.22879,13978.09,0,0.1445135,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1794779872,2,1382,0,2,1033,0,0,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.001130944,0.09886906,0.05,0.03455564,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,24,38,19,1.583333,414,81693
B,7,0x0400000000004001,1660846752.900937000,1660846753.000937000,0.100000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",39218,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_2,-_-,443,https,2,2,1033,1382,0,1033,516.5,365.2206,0,0.1,0.05,0.03535534,20,10330,0,-0.1445135,0x0011,1,1,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,339908262,2,0,0,2,0,0,1033,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.05,0.03455564,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,23,37,37,1.608696,126,23431
A,8,0x0408000000004000,1660846765.316307000,1660846765.368937000,0.052630000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",39206,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,1708,827,0,1460,427,461.1415,-0.003469,0.056,0.0131575,0.02145335,76.00228,32452.97,0,0.3475345,0x0011,1,1,64,64,0,0x00,0x8040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1825964655,4,1708,0,4,827,0,49,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.056,0.01486726,0.02059277,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,22,36,18,1.636364,414,81693
B,8,0x0400000000004001,1660846765.312937000,1660846765.368937000,0.056000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",39206,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,4,827,1708,0,827,206.75,310.125,0,0.056,0.014,0.021,71.42857,14767.86,0,-0.3475345,0x0011,1,2,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,339781044,4,0,0,4,248,0,827,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.01486726,0.02059277,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,21,35,35,1.666667,126,23431
A,9,0x0400000000004000,1660846765.336937000,1660846812.683036000,47.346099000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",56378,31.13.80.34,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_13,-_-,443,https,13,13,606,988,0,276,46.61538,62.38412,0,29.34,3.642008,7.377548,0.2745738,12.79937,0,-0.2396487,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2177064781,13,606,0,13,988,0,276,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.04797299,0.01557193,0.01787456,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,38,19,2.375,448,85284
B,9,0x0400000000004001,1660846765.344937000,1660846812.676935000,47.331998000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.34,ca,"Facebook",443,10.0.2.16,04,"Private network",56378,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_13,-_-,443,https,13,13,988,606,0,721,76,180.5871,0,29.34,3.640923,7.377472,0.2746556,20.87383,0,0.2396487,0x0011,1,2,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,339844551,13,988,0,13,555,0,721,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,29.34,3.628081,7.382878,3.643653,7.382899,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,37,37,2.466667,320,49660
A,11,0x0400000000004000,1660846819.952349000,1660846820.016935000,0.064586000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",59308,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,1382,1033,0,1382,691,488.6108,0,0.06458598,0.03229299,0.02283459,30.96646,21397.83,0,0.1445135,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1272046944,2,1382,0,2,1033,0,0,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.003414016,0.06458598,0.034,0.02162756,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,22,36,18,1.636364,448,85284
B,11,0x0400000000004001,1660846819.948935000,1660846820.016935000,0.068000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",59308,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_2,-_-,443,https,2,2,1033,1382,0,1033,516.5,365.2206,0,0.068,0.034,0.02404163,29.41176,15191.18,0,-0.1445135,0x0011,1,1,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,348612256,2,0,0,2,0,0,1033,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.034,0.02162756,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,21,35,35,1.666667,130,24258
A,12,0x0408000000004000,1660846832.490544000,1660846832.544935000,0.054391000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",59292,31.13.80.8,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_4,-_-,443,https,4,4,1708,810,0,1460,427,461.1415,-0.005714,0.06,0.01359775,0.02328063,73.54158,31402.25,0,0.3566323,0x0011,1,1,64,64,0,0x00,0x8040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3656746784,4,1708,0,4,810,0,49,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.05999997,0.01642849,0.02185328,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,20,34,17,1.7,448,85284
B,12,0x0400000000004001,1660846832.484935000,1660846832.544935000,0.060000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.8,ca,"Facebook",443,10.0.2.16,04,"Private network",59292,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_4,-_-,443,https,4,4,810,1708,0,810,202.5,303.75,0,0.06,0.015,0.0225,66.66667,13500,0,-0.3566323,0x0011,1,2,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,348548032,4,0,0,4,248,0,810,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.01642849,0.02185328,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,19,33,33,1.736842,130,24258
A,10,0x0400000000004000,1660846818.161738000,1660846872.948934000,54.787196000,1,3,eth:ipv4:tcp,02:15:b4:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",55466,31.13.80.34,ca,"Facebook",443,6,0x00,1,02:15:b4:00:00:00_52:55:0a:00:02:02_34,-_-,443,https,34,34,2149,5551,0,279,63.20588,92.45959,0,14.35439,1.611388,2.672692,0.6205829,39.22449,0,-0.4418182,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2821251000,34,2149,0,34,5199,0,279,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.172,0.02970729,0.03578031,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,2,1,16,36,18,2.25,479,88713
B,10,0x0400000000004001,1660846818.160935000,1660846872.948934000,54.787999000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b4:00:00:00,0x0800,,31.13.80.34,ca,"Facebook",443,10.0.2.16,04,"Private network",55466,6,0x00,1,52:55:0a:00:02:02_02:15:b4:00:00:00_34,-_-,443,https,34,34,5551,2149,0,936,163.2647,259.9848,0,14.352,1.611412,2.67206,0.6205739,101.3178,0,0.4418182,0x0011,1,6,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,348484199,34,4834,0,34,2149,0,936,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,14.35519,1.58409,2.68771,1.613798,2.687948,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,2,15,35,35,2.333333,347,53897
