%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
B,53,0x0400000000004001,1660859364.953484000,1660859369.405484000,4.452000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,40.79.197.34,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",36652,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_11,-_-,443,https,11,11,1050,11225,0,553,95.45454,177.1351,0,4.192,0.4047273,0.9381771,2.470799,235.849,0,-0.8289205,0x0011,1,34,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2129222291,11,497,0,11,11225,0,553,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,4.194731,1.143996,1.616392,1.168377,1.617953,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,3,162,162,54,53,3831
A,140,0x0400000000004000,1660859922.727748000,1660859971.157504000,48.429756000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",44186,52.113.194.132,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_7,-_-,443,https,7,7,2915,643,0,1460,416.4286,515.6917,0,48.07996,6.918537,15.3462,0.1445392,60.19027,0,0.638561,0x0011,51001,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1989583657,7,2915,0,7,643,0,198,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.105585,0.02550043,0.0309233,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,36,161,5.366667,4.472222,2577,1266519
B,140,0x0400000000004001,1660859922.725502000,1660859971.157504000,48.432002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",44186,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_7,-_-,443,https,7,7,643,2915,0,454,91.85714,135.2563,0,48.08,6.918858,15.3461,0.1445325,13.27635,0,-0.638561,0x0011,1,149,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2205383282,7,643,0,7,1455,0,454,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,48.07996,6.893708,15.35544,6.919209,15.35547,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,35,160,160,4.571429,404,325772
A,136,0x0400000000004000,1660859909.937502000,1660859971.233504000,61.296002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",47169,52.114.159.103,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,3,0,432,0,0,0,0,0,61.20329,20.432,21.21436,0.04894283,0,0,-1,0x0011,34551,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,888773339,3,0,0,3,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.003288992,0.09271101,0.032,0.03506437,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,8,159,5.3,19.875,2577,1266519
B,136,0x0400000000004001,1660859909.937502000,1660859971.233504000,61.296002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.159.103,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",47169,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_3,-_-,443,https,3,3,432,0,0,432,144,149.88,0,61.2,20.432,21.21252,0.04894283,7.047768,0,1,0x0011,20,259,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2205635995,3,432,0,3,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0119,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,61.20329,20.4011,21.23414,20.4331,21.23417,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,7,158,158,22.57143,25,1821
A,133,0x0400000000004000,1660859908.949502000,1660859971.233504000,62.284002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",35890,52.114.159.103,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_12,-_-,443,https,12,12,2945,516,0,1460,245.4167,470.6304,0,62.00416,5.190334,16.33341,0.1926658,47.28341,0,0.7018203,0x0011,26427,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,846435594,12,2945,0,12,465,0,2768,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.091842,0.02166667,0.03496608,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,6,157,5.233333,26.16667,2577,1266519
B,133,0x0400000000004001,1660859908.949502000,1660859971.233504000,62.284002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.159.103,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",35890,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_12,-_-,443,https,12,12,516,2945,0,358,43,92.38699,0,62.004,5.190334,16.33336,0.1926658,8.284632,0,-0.7018203,0x0011,1,334,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2205125707,12,516,0,12,2945,0,358,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,62.00416,5.16968,16.33933,5.191347,16.33937,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,5,156,156,31.2,25,1821
A,134,0x0400000000004000,1660859908.973502000,1660859971.237504000,62.264002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",44376,52.113.206.194,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_46,-_-,443,https,46,47,9334,12289,0,1321,202.913,290.7549,0,13.088,1.353565,2.649634,0.7387896,149.91,-0.01075269,-0.13666,0x0011,49683,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3377871958,46,9334,0,46,12191,0,1321,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.303405,0.08392546,0.09592398,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,6,155,5.166667,25.83333,2577,1266519
B,134,0x0400000000004001,1660859908.973502000,1660859971.237504000,62.264002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.206.194,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",44376,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_47,-_-,443,https,47,46,12289,9334,0,1440,261.4681,346.958,0,13.088,1.324766,2.63628,0.7548503,197.3692,0.01075269,0.13666,0x0011,1,122,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2204934150,47,12289,0,47,9334,0,1908,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,13.088,1.268584,2.686342,1.35251,2.688054,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,5,154,154,30.8,107,27396
A,55,0x0400000000004000,1660859377.652456000,1660859378.041485000,0.389029000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",52730,52.113.194.132,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,5,2917,633,0,1460,583.4,538.9912,0,0.239497,0.07780579,0.0755926,12.85251,7498.156,0,0.6433803,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2337531154,5,2917,0,5,633,0,199,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.003096,0.088904,0.0318192,0.03014161,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,34,154,5.133333,4.529412,2595,1282162
B,55,0x0400000000004001,1660859377.649485000,1660859378.041485000,0.392000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",52730,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,5,633,2917,0,454,126.6,146.448,0,0.236,0.0784,0.07441121,12.7551,1614.796,0,-0.6433803,0x0011,1,5,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2129031280,5,454,0,5,1457,0,454,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.239497,0.0478994,0.08313686,0.0797186,0.08843222,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,33,153,153,4.636364,404,325772
A,56,0x0408000000004000,1660859388.249485000,1660859425.976960000,37.727475000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",44568,40.79.197.34,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_42,-_-,443,https,42,42,45653,2781,0,1460,1086.976,567.3859,-0.00331,6.195474,0.8982731,2.048238,1.113247,1210.073,0,0.8851633,0x0011,1,1,64,64,0,0x00,0xc040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1709777568,42,45653,0,42,2730,0,7980,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.26,0.03419327,0.07802707,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,2,156,5.2,78,2732,1355172
B,56,0x0400000000004001,1660859388.249485000,1660859425.973486000,37.724001000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,40.79.197.34,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",44568,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_42,-_-,443,https,42,42,2781,45653,0,455,66.21429,153.9852,0,6.192,0.8981904,2.048063,1.11335,73.71964,0,-0.8851633,0x0011,1,7,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2132422240,42,2781,0,42,45653,0,455,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,6.195474,2.445831,2.88483,2.480024,2.885885,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,1,155,155,155,53,3831
A,49,0x0400000000004000,1660859363.580831000,1660859425.977379000,62.396548000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",57118,52.113.206.195,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_7,-_-,443,https,7,8,2261,1204,0,1460,323,395.2919,0,62.03499,8.913793,19.8049,0.1121857,36.23598,-0.06666667,0.3050505,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,737568734,7,2261,0,7,1204,0,415,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000469952,0.1411441,0.04711625,0.0530551,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,29,1,6,154,5.310345,25.66667,2732,1355172
B,49,0x0400000000004001,1660859363.577484000,1660859425.973486000,62.396002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.206.195,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",57118,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_8,-_-,443,https,8,7,1204,2261,0,1030,150.5,300.6163,0,62.036,7.7995,18.98285,0.1282133,19.29611,0.06666667,-0.3050505,0x0011,1,168,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2128774186,8,1204,0,8,801,0,1068,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,62.03647,8.881816,19.81729,8.928932,19.81736,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,29,5,153,153,30.6,126,27375
A,48,0x0400000000004000,1660859363.578877000,1660859425.977421000,62.398544000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",57116,52.113.206.195,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,6,1359,1587,0,1321,271.8,399.4473,0,62.22794,12.47971,22.2481,0.08013008,21.77935,-0.09090909,-0.07739308,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,81727811,5,1359,0,5,1587,0,38,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.00139296,0.08260704,0.04086284,0.03122801,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,29,1,4,152,5.241379,38,2732,1355172
B,48,0x0400000000004001,1660859363.577484000,1660859425.973486000,62.396002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.206.195,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",57116,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_6,-_-,443,https,6,5,1587,1359,0,1440,264.5,459.0999,0,62.224,10.39933,21.15735,0.09616,25.43432,0.09090909,0.07739308,0x0011,1,182,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2128838186,6,1587,0,6,38,0,1451,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,62.22794,12.44774,22.26238,12.4886,22.2624,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,29,3,151,151,50.33333,126,27375
A,58,0x0400000000004000,1660859425.977472000,1660859425.993486000,0.016014000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",52708,52.113.194.132,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.016014,0.008007,0.005661804,124.8907,0,0,0,0x0011,51505,0,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3662932230,2,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.003985984,0.01601402,0.01,0.004252551,0,0,0x83,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,29,1,34,150,5.172414,4.411765,2732,1355172
B,58,0x0400000000004001,1660859425.973486000,1660859425.993486000,0.020000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.113.194.132,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",52708,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.02,0.01,0.007071068,100,0,0,0,0x0011,2,2,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2128740677,2,0,0,2,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.01,0.004252551,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,29,33,149,149,4.515152,410,326416
A,57,0x0400000000004000,1660859425.976863000,1660859426.073486000,0.096623000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",41394,52.232.209.85,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.09662297,0.04831149,0.03416138,20.69901,0,0,0,0x0011,37389,0,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1768905312,2,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.00337696,0.09662304,0.05,0.03296747,0,0,0x83,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,29,1,6,148,5.103448,24.66667,2732,1355172
B,57,0x0400000000004001,1660859425.973486000,1660859426.073486000,0.100000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.232.209.85,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",41394,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.1,0.05,0.03535534,20,0,0,0,0x0011,16,16,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2129605648,2,0,0,2,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0,0,0,0.05,0.03296747,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,29,5,147,147,29.4,9,348
A,60,0x0408000000004000,1660859431.593486000,1660859431.773486000,0.180000000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",33720,52.114.159.60,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_9,-_-,443,https,9,10,1496,1637,0,1319,166.2222,357.5595,-0.000583,0.092,0.02,0.02718765,50,8311.11,-0.05263158,-0.04500479,0x0011,1,1,64,64,0,0x00,0xc040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,333131507,9,1496,0,9,1586,0,1319,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.092,0.01869131,0.02760837,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,6,148,4.933333,24.66667,2738,1355172
B,60,0x0400000000004001,1660859431.593486000,1660859431.773486000,0.180000000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,52.114.159.60,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",33720,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_10,-_-,443,https,10,9,1637,1496,0,1440,163.7,401.5634,0,0.092,0.018,0.02690529,55.55555,9094.444,0.05263158,0.04500479,0x0011,1,19,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2138246135,10,1627,0,10,1496,0,1450,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.03766995,0.005139214,0.01085916,0.02383052,0.02966721,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,5,147,147,29.4,56,11599
A,148,0x0400000000004000,1660859978.533504000,1660860039.477506000,60.944002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",37126,20.110.63.249,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,5,0,4262,0,0,0,0,0,60.90004,12.1888,21.13625,0.08204253,0,0,-1,0x0011,372,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,122546057,5,0,0,5,2822,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.04396397,0.008800001,0.01572581,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,31,1,2,156,5.032258,78,2767,1360732
B,148,0x0400000000004001,1660859978.533504000,1660860039.477506000,60.944002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,20.110.63.249,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",37126,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,5,4262,0,0,1440,852.4,610.4705,0,60.9,12.1888,21.13623,0.08204253,69.93305,0,1,0x0011,1,194,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2215491985,5,4262,0,5,0,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,60.90004,12.18001,21.1403,12.18881,21.1403,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,31,1,155,155,155,27,21031
A,150,0x0400000000004000,1660859992.997504000,1660860039.537506000,46.540002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",60185,13.69.239.73,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_5,-_-,443,https,5,5,1353,472,0,928,270.6,301.4268,0,46.31743,9.308,16.05862,0.1074345,29.07177,0,0.4827397,0x0011,13763,1,64,64,0,0x00,0x4044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3653492571,5,1353,0,5,472,0,928,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.12,0.0448,0.04598801,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,30,1,4,154,5.133333,38.5,2767,1360732
B,150,0x0400000000004001,1660859992.997504000,1660860039.537506000,46.540002000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:b2:00:00:00,0x0800,,13.69.239.73,us,"Microsoft Corporation",443,10.0.2.16,04,"Private network",60185,6,0x00,1,52:55:0a:00:02:02_02:15:b2:00:00:00_5,-_-,443,https,5,5,472,1353,0,472,94.4,156.1092,0,46.316,9.308001,16.05799,0.1074345,10.14181,0,-0.4827397,0x0011,1,130,64,64,0,0x00,0x4000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2216133498,5,472,0,5,928,0,472,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,46.31743,9.263486,16.07822,9.308286,16.07829,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,30,3,153,153,51,81,5773
A,62,0x0408000000004000,1660859432.389486000,1660859467.689488000,35.300002000,1,3,eth:ipv4:tcp,02:15:b2:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",60440,52.168.112.67,us,"Microsoft Corporation",443,6,0x00,1,02:15:b2:00:00:00_52:55:0a:00:02:02_37,-_-,443,https,37,37,37060,3321,0,1460,1001.622,577.1347,-0.002269,6.039091,0.9540541,2.048605,1.048159,1049.858,0,0.8355167,0x0011,1,1,64,64,0,0x00,0xc040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2885278850,37,37060,0,37,2824,0,4992,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0,0.076,0.01078008,0.02181415,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,32,1,2,158,4.9375,79,2811,1384794
