%dir,flowInd,flowStat,timeFirst,timeLast,duration,numHdrDesc,numHdrs,hdrDesc,srcMac,dstMac,ethType,vlanID,srcIP,srcIPCC,srcIPOrg,srcPort,dstIP,dstIPCC,dstIPOrg,dstPort,l4Proto,macStat,macPairs,srcMac_dstMac_numP,srcMacLbl_dstMacLbl,dstPortClassN,dstPortClass,numPktsSnt,numPktsRcvd,numBytesSnt,numBytesRcvd,minPktSz,maxPktSz,avePktSize,stdPktSize,minIAT,maxIAT,aveIAT,stdIAT,pktps,bytps,pktAsm,bytAsm,tcpFStat,ipMindIPID,ipMaxdIPID,ipMinTTL,ipMaxTTL,ipTTLChg,ipToS,ipFlags,ipOptCnt,ipOptCpCl_Num,ip6OptCntHH_D,ip6OptHH_D,tcpISeqN,tcpPSeqCnt,tcpSeqSntBytes,tcpSeqFaultCnt,tcpPAckCnt,tcpFlwLssAckRcvdBytes,tcpAckFaultCnt,tcpBFlgtMx,tcpInitWinSz,tcpAveWinSz,tcpMinWinSz,tcpMaxWinSz,tcpWinSzDwnCnt,tcpWinSzUpCnt,tcpWinSzChgDirCnt,tcpWinSzThRt,tcpFlags,tcpAnomaly,tcpOptPktCnt,tcpOptCnt,tcpOptions,tcpMSS,tcpWS,tcpMPTBF,tcpMPF,tcpMPAID,tcpMPDSSF,tcpTmS,tcpTmER,tcpEcI,tcpUtm,tcpBtm,tcpSSASAATrip,tcpRTTAckTripMin,tcpRTTAckTripMax,tcpRTTAckTripAve,tcpRTTAckTripJitAve,tcpRTTSseqAA,tcpRTTAckJitAve,tcpStatesAFlags,icmpStat,icmpTCcnt,icmpBFTypH_TypL_Code,icmpTmGtw,icmpEchoSuccRatio,icmpPFindex,connSip,connDip,connSipDip,connSipDprt,connF,connG,connNumPCnt,connNumBCnt
A,81,0x0400000000004000,1667929269.181681000,1667929441.074186000,171.892505000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",36584,162.159.136.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_46,-_-,443,https,46,46,454,9726,0,131,9.869565,24.76777,0,20.60444,3.736793,5.101902,0.2676091,2.641186,0,-0.9108055,0x0011,39390,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2606112728,46,454,0,46,8286,0,131,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000192,20.60433,2.930297,4.738027,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,10,2,5,2887,535520
B,81,0x0400000000004001,1667929269.181537000,1667929441.074078000,171.892541000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",36584,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_46,-_-,443,https,46,46,9726,454,0,1440,211.4348,409.5498,0,20.60443,3.736794,5.101486,0.267609,56.58186,0,0.9108055,0x0011,1,13,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,946115884,46,9726,0,46,454,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.2016e-05,16.33121,0.8065966,2.848246,3.736894,5.528237,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,9,9,9,284,53421
A,75,0x0400000000004000,1667928862.195464000,1667928862.445938000,0.250474000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",51750,162.159.133.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.250474,0.125237,0.08855593,7.98486,0,0,0,0x0011,45248,0,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2753530313,2,0,0,2,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0111,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000488992,0.250137,0.125313,0.0882639,0,0,0x83,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,12,2.4,6,2913,540486
B,75,0x0400000000004001,1667928862.195953000,1667928862.445601000,0.249648000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.133.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",51750,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_2,-_-,443,https,2,2,0,0,0,0,0,0,0,0.249648,0.124824,0.0882639,8.01128,0,0,0,0x0011,3,3,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,865540093,2,0,0,2,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000336992,0.000336992,0.000168496,0.0001191447,0.1254815,0.08826397,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,11,11,11,10,0
A,77,0x0400000000004000,1667928877.931464000,1667929078.417969000,200.486505000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45180,162.159.135.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_40,-_-,443,https,40,40,202,2391,0,43,5.05,13.18268,0,40.34718,5.012163,7.893063,0.1995147,1.007549,0,-0.8441959,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2292459482,40,202,0,40,2102,0,43,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000384,40.34705,3.934851,7.553689,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,6,1,2,14,2.333333,7,2979,556745
B,77,0x0400000000004001,1667928877.887816000,1667929078.417857000,200.530041000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",45180,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_40,-_-,443,https,40,40,2391,202,0,289,59.775,43.94073,0,40.34722,5.013252,7.892701,0.1994714,11.9234,0,0.8441959,0x0011,1,6,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,895755283,40,2365,0,40,202,0,155,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.3008e-05,16.4541,1.078498,3.665072,5.01335,8.39589,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,6,1,13,13,13,288,46514
A,79,0x0400000000004000,1667929175.830808000,1667929175.857311000,0.026503000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",37410,162.159.129.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_3,-_-,443,https,3,3,24,0,0,24,8,8.326664,0,0.025911,0.008834333,0.0098607,113.1947,905.5579,0,1,0x0011,3145,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,958491072,3,24,0,3,0,0,0,65535,65535,65535,65535,0,0,0,0,0x0119,0x3000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000969984,0.02578598,0.009283328,0.009527881,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,2,12,2.4,6,3008,563919
B,79,0x0400000000004001,1667929175.832370000,1667929175.857186000,0.024816000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.129.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",37410,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_3,-_-,443,https,3,3,0,24,0,0,0,0,0,0.024692,0.008272001,0.009480159,120.8897,0,0,-1,0x0011,1,1,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,895556089,3,0,0,3,0,0,0,8760,8760,8760,8760,0,0,0,0,0x0111,0x2000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000124992,0.000124992,4.1664e-05,4.810944e-05,0.009324992,0.009528002,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,1,11,11,11,10,1461
A,85,0x0400000000004000,1667929665.273473000,1667929886.025161000,220.751688000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",34032,162.159.134.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_22,-_-,443,https,22,22,287,1189,0,76,13.04545,20.11757,0,40.99849,10.03417,9.631203,0.09965949,1.300103,0,-0.6111111,0x0011,36652,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2942610236,22,287,0,22,1189,0,43,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000356032,27.13707,5.608101,8.192883,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,10,2.5,5,3036,569782
B,85,0x0400000000004001,1667929665.273941000,1667929886.025014000,220.751073000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.134.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",34032,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_22,-_-,443,https,22,22,1189,287,0,255,54.04546,54.75573,0,40.99966,10.03414,9.632247,0.09965976,5.386158,0,0.6111111,0x0011,1,12,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,996747272,22,1189,0,22,211,0,255,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.3008e-05,40.99802,4.426355,8.308056,10.03446,11.66821,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,9,9,9,114,20794
A,80,0x0400000000004000,1667929268.760231000,1667929439.431698000,170.671467000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",56532,162.159.137.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_57,-_-,443,https,57,57,19219,14363,0,1460,337.1754,373.5536,0,21.45621,2.994236,4.862469,0.333975,112.6082,0,0.1446013,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3772870638,57,19219,0,57,14363,0,2275,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.7024e-05,0.331429,0.07819382,0.0937258,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,4,12,3,3,3104,586877
B,80,0x0400000000004001,1667929268.760715000,1667929439.431593000,170.670878000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.137.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",56532,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_57,-_-,443,https,57,57,14363,19219,0,1440,251.9825,310.2697,0,21.45936,2.994226,4.863661,0.3339761,84.15612,0,-0.1446013,0x0011,1,26,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,946014457,57,14013,0,57,18612,0,1440,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,5.1968e-05,21.4563,2.92194,4.90375,3.000134,4.904646,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,3,11,11,3.666667,519,120209
A,87,0x0400000000004000,1667929901.097353000,1667930190.817145000,289.719792000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",45234,162.159.135.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_37,-_-,443,https,37,37,581,2158,0,131,15.7027,27.25069,0,34.83616,7.830265,7.717584,0.1277096,2.005386,0,-0.5757576,0x0011,29283,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,4180128997,37,581,0,37,2158,0,76,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000198,34.78807,6.287711,8.001184,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,4,1,2,10,2.5,5,3164,600353
B,87,0x0400000000004001,1667929901.097649000,1667930190.816967000,289.719318000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.135.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",45234,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_37,-_-,443,https,37,37,2158,581,0,257,58.32433,51.59872,0,34.7877,7.830252,7.713947,0.1277098,7.448588,0,0.5757576,0x0011,1,13,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1026827266,37,2158,0,37,450,0,257,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.8992e-05,15.82672,1.544055,3.667428,7.831766,8.801646,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,4,1,9,9,9,325,48672
A,86,0x0400000000004000,1667929900.564074000,1667930190.817741000,290.253667000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",47808,162.159.136.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_91,-_-,443,https,91,91,29990,23631,0,1460,329.5604,363.4974,0,30.00528,3.189601,5.425808,0.3135189,103.3234,0,0.1185916,0x0011,46696,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,2883897093,91,29990,0,91,23631,0,1944,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,1.4016e-05,0.441341,0.1003765,0.1158009,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,8,2.666667,2,3164,600353
B,86,0x0400000000004001,1667929900.564409000,1667930190.817641000,290.253232000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",47808,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_91,-_-,443,https,91,91,23631,29990,0,1440,259.6813,311.1193,0,30.00641,3.189595,5.426671,0.3135193,81.41512,0,-0.1185916,0x0011,1,10,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1026654454,91,23631,0,91,29383,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.3024e-05,30.00538,3.093188,5.478233,3.193564,5.479457,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,7,7,2.333333,398,166695
A,83,0x0400000000004000,1667929456.646895000,1667929632.776951000,176.130056000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",42430,162.159.136.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_29,-_-,443,https,29,29,453,8847,0,131,15.62069,29.70949,0,25.81256,6.07345,8.36867,0.1646511,2.571963,0,-0.9025806,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1860227050,29,453,0,29,7407,0,131,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.8032e-05,25.81245,4.850802,7.928695,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,4,8,2.666667,2,3173,600636
B,83,0x0400000000004001,1667929456.646785000,1667929632.776684000,176.129899000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",42430,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_29,-_-,443,https,29,29,8847,453,0,1440,305.069,492.7957,0,25.81259,6.073445,8.368411,0.1646512,50.22997,0,0.9025806,0x0011,1,8,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,969987888,29,8747,0,29,453,0,2880,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,3.9936e-05,22.22112,1.222811,4.302558,6.073614,9.020877,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,3,7,7,2.333333,322,69654
A,82,0x0400000000004000,1667929455.570306000,1667929632.778539000,177.208233000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",40764,162.159.137.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_45,-_-,443,https,45,45,15408,12344,0,1460,342.4,380.9185,0,21.52308,3.937961,6.706301,0.2539385,86.94855,0,0.1104065,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,857677638,45,15408,0,45,12344,0,2277,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000256,0.444012,0.09195427,0.1207307,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,6,2,3,3173,600636
B,82,0x0400000000004001,1667929455.570902000,1667929632.777008000,177.206106000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.137.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",40764,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_45,-_-,443,https,45,45,12344,15408,0,1440,274.3111,327.6594,0,21.5241,3.937914,6.70787,0.2539416,69.659,0,-0.1104065,0x0011,1,11,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,969822458,45,11671,0,45,14800,0,1440,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.1024e-05,21.52331,3.869206,6.745215,3.961161,6.746296,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,5,5,5,519,120209
A,84,0x0400000000004000,1667929664.823278000,1667929867.574505000,202.751227000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",53744,162.159.136.232,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_53,-_-,443,https,53,53,18114,14410,0,1460,341.7736,372.6643,0,31.87659,3.825495,7.341153,0.2614041,89.34102,0,0.1138851,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3013853686,53,18114,0,53,14410,0,2276,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.5984e-05,0.514341,0.07915325,0.1085254,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,8,2.666667,4,3259,611897
B,84,0x0400000000004001,1667929664.823641000,1667929867.574414000,202.750773000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.232,au,"Cloudflare",443,10.0.2.16,04,"Private network",53744,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_53,-_-,443,https,53,53,14410,18114,0,1440,271.8868,331.4239,0,31.87783,3.825487,7.341841,0.2614047,71.07248,0,-0.1138851,0x0011,1,11,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,996638458,53,13731,0,53,17506,0,1440,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.5024e-05,31.87669,3.752833,7.376477,3.831986,7.377275,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,7,7,7,398,166695
A,89,0x0400000000004000,1667930394.949116000,1667930655.954251000,261.005135000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",49454,162.159.128.233,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_77,-_-,443,https,77,77,25109,18585,0,1460,326.0909,363.275,0,36.79067,3.389678,6.96674,0.2950134,96.20117,0,0.1493111,0x0011,46579,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,3629067833,77,25109,0,77,18288,0,1801,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000279008,0.335752,0.0743547,0.09100778,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,2,8,2.666667,4,3342,626455
B,89,0x0400000000004001,1667930394.948966000,1667930655.954096000,261.005130000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.128.233,au,"Cloudflare",443,10.0.2.16,04,"Private network",49454,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_77,-_-,443,https,77,77,18585,25109,0,1440,241.3636,292.3571,0,36.79709,3.389677,6.96777,0.2950134,71.2055,0,-0.1493111,0x0011,1,12,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1089886458,77,18585,0,77,25109,0,1440,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,4.0992e-05,36.79584,3.320817,6.998653,3.395171,6.999245,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,1,7,7,7,420,104452
A,93,0x0400000000004000,1667930671.945187000,1667930822.531746000,150.586559000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",40704,162.159.136.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_30,-_-,443,https,30,30,128,2004,0,43,4.266667,11.70273,0,39.21024,5.019552,6.552727,0.199221,0.8500094,0,-0.879925,0x0011,27839,1,64,64,0,0x00,0x0044,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1494520845,30,128,0,30,1935,0,43,65535,65535,65535,65535,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,0.000472,16.75897,3.015299,3.874627,0,0,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,3,1,6,10,3.333333,1.666667,3418,642065
B,93,0x0400000000004001,1667930671.893085000,1667930822.531642000,150.638557000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",40704,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_30,-_-,443,https,30,30,2004,128,0,268,66.8,56.67317,0,39.2631,5.021286,6.558515,0.1991522,13.30337,0,0.879925,0x0011,1,7,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1125131256,30,2004,0,30,128,0,268,8760,8760,8760,8760,0,0,0,0,0x0119,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,6.4992e-05,39.26234,2.007864,6.189476,5.023164,7.302215,0x01,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,3,5,9,9,1.8,442,84423
A,88,0x0400000000004000,1667930206.029693000,1667930370.934441000,164.904748000,1,3,eth:ipv4:tcp,02:15:c8:00:00:00,52:55:0a:00:02:02,0x0800,,10.0.2.16,04,"Private network",55268,162.159.136.234,au,"Cloudflare",443,6,0x00,1,02:15:c8:00:00:00_52:55:0a:00:02:02_38,-_-,443,https,38,38,453,9464,0,131,11.92105,26.77693,0,41.05713,4.339599,7.418094,0.230436,2.74704,0,-0.9086418,0x0011,1,1,64,64,0,0x00,0x0040,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1692276014,38,453,0,38,8024,0,131,65535,65535,65535,65535,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7e-06,18.09237,2.237273,3.570889,0,0,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,5,1,4,12,2.4,3,3485,656030
B,88,0x0400000000004001,1667930206.029612000,1667930370.934315000,164.904703000,1,3,eth:ipv4:tcp,52:55:0a:00:02:02,02:15:c8:00:00:00,0x0800,,162.159.136.234,au,"Cloudflare",443,10.0.2.16,04,"Private network",55268,6,0x00,1,52:55:0a:00:02:02_02:15:c8:00:00:00_38,-_-,443,https,38,38,9464,453,0,1440,249.0526,442.4314,0,41.05712,4.339596,7.41873,0.2304361,57.39072,0,0.9086418,0x0011,1,10,64,64,0,0x00,0x0000,0,0x00_0x00000000,0_0,0x00000000_0x00000000,1065731887,38,9431,0,38,453,0,4320,8760,8760,8760,8760,0,0,0,0,0x0018,0x0000,0,0,0x00000000,0,0,0x0000,0x00,0,0x00,0,0,0,0.000000,0.000000000,0,7e-06,41.0567,2.102662,7.148873,4.339934,7.991097,0x03,0x00,0,0x00000000_0x00000000_0x0000,0x00000000,0,0,1,5,3,11,11,3.666667,442,84423
